DATE;TIME;PROB_NAME;TRIAL_NO;BEST;ELAPSED;LF_STRATEGY;NO_TRIALS;MHFE;LF_COST;HF_COST;DELTA_1;DELTA_2
21-Feb-2022;16:12:30;Griewank_d3_e6;3;0.041013;367.91;1;5;2000;1;5;1;50
21-Feb-2022;16:18:01;Griewank_d3_e6;4;0.007396;330.68;1;5;2000;1;5;1;50
21-Feb-2022;16:24:34;Griewank_d3_e6;5;0.007396;392.81;1;5;2000;1;5;1;50
21-Feb-2022;16:39:23;Griewank_d5_e6;1;0.210205;888.89;1;5;2000;1;5;1;50
21-Feb-2022;16:52:32;Griewank_d5_e6;2;0.007612;789.39;1;5;2000;1;5;1;50
21-Feb-2022;17:06:22;Griewank_d5_e6;3;0.007485;829.61;1;5;2000;1;5;1;50
21-Feb-2022;17:20:29;Griewank_d5_e6;4;0.041053;847.39;1;5;2000;1;5;1;50
21-Feb-2022;17:34:04;Griewank_d5_e6;5;0.043542;814.42;1;5;2000;1;5;1;50
21-Feb-2022;18:02:15;Griewank_d8_e6;1;0.950784;1691.44;1;5;2000;1;5;1;50
21-Feb-2022;18:34:10;Griewank_d8_e6;2;0.943886;1914.49;1;5;2000;1;5;1;50
21-Feb-2022;19:06:02;Griewank_d8_e6;3;0.318702;1911.45;1;5;2000;1;5;1;50
21-Feb-2022;19:34:35;Griewank_d8_e6;4;0.652544;1712.87;1;5;2000;1;5;1;50
21-Feb-2022;20:03:43;Griewank_d8_e6;5;0.826692;1748.38;1;5;2000;1;5;1;50
