DATE;TIME;PROB_NAME;TRIAL_NO;BEST;ELAPSED;LF_STRATEGY;NO_TRIALS;MHFE;LF_COST;HF_COST
11-Sep-2021;09:08:27;Griewank_d8_e2;24;0.396823;2484.05;1;30;400;1;5
11-Sep-2021;09:53:33;Griewank_d8_e2;25;0.000000;2705.78;1;30;400;1;5
11-Sep-2021;10:44:44;Griewank_d8_e2;26;0.000000;3071.11;1;30;400;1;5
11-Sep-2021;11:32:35;Griewank_d8_e2;27;0.000000;2870.64;1;30;400;1;5
11-Sep-2021;12:19:54;Griewank_d8_e2;28;0.608737;2839.20;1;30;400;1;5
11-Sep-2021;13:09:42;Griewank_d8_e2;29;0.000000;2987.54;1;30;400;1;5
11-Sep-2021;13:55:06;Griewank_d8_e2;30;0.656801;2723.75;1;30;400;1;5
11-Sep-2021;14:05:36;Griewank_d3_e6;1;0.000129;630.61;1;30;400;1;5
11-Sep-2021;14:18:11;Griewank_d3_e6;2;0.000243;754.88;1;30;400;1;5
11-Sep-2021;14:29:43;Griewank_d3_e6;3;0.017188;691.62;1;30;400;1;5
11-Sep-2021;14:41:08;Griewank_d3_e6;4;0.019812;685.25;1;30;400;1;5
11-Sep-2021;14:50:11;Griewank_d3_e6;5;0.008557;543.38;1;30;400;1;5
11-Sep-2021;15:03:13;Griewank_d3_e6;6;0.018678;782.02;1;30;400;1;5
11-Sep-2021;15:16:20;Griewank_d3_e6;7;0.000125;786.38;1;30;400;1;5
11-Sep-2021;15:28:39;Griewank_d3_e6;8;0.010964;739.25;1;30;400;1;5
11-Sep-2021;15:44:08;Griewank_d3_e6;9;0.003108;929.09;1;30;400;1;5
11-Sep-2021;15:58:38;Griewank_d3_e6;10;0.000815;869.82;1;30;400;1;5
11-Sep-2021;16:11:48;Griewank_d3_e6;11;0.000210;789.88;1;30;400;1;5
11-Sep-2021;16:25:20;Griewank_d3_e6;12;0.014486;811.85;1;30;400;1;5
11-Sep-2021;16:36:27;Griewank_d3_e6;13;0.043786;667.56;1;30;400;1;5
11-Sep-2021;16:45:38;Griewank_d3_e6;14;0.041589;550.43;1;30;400;1;5
11-Sep-2021;16:57:22;Griewank_d3_e6;15;0.041736;704.33;1;30;400;1;5
11-Sep-2021;17:10:30;Griewank_d3_e6;16;0.014107;787.80;1;30;400;1;5
11-Sep-2021;17:23:24;Griewank_d3_e6;17;0.009792;774.53;1;30;400;1;5
11-Sep-2021;17:37:36;Griewank_d3_e6;18;0.001154;852.03;1;30;400;1;5
11-Sep-2021;17:51:08;Griewank_d3_e6;19;0.001220;812.01;1;30;400;1;5
11-Sep-2021;18:01:35;Griewank_d3_e6;20;0.000687;626.33;1;30;400;1;5
11-Sep-2021;18:16:09;Griewank_d3_e6;21;0.000336;874.28;1;30;400;1;5
11-Sep-2021;18:28:07;Griewank_d3_e6;22;0.009565;718.04;1;30;400;1;5
11-Sep-2021;18:42:22;Griewank_d3_e6;23;0.001371;854.93;1;30;400;1;5
11-Sep-2021;18:52:46;Griewank_d3_e6;24;0.000677;623.83;1;30;400;1;5
11-Sep-2021;19:04:14;Griewank_d3_e6;25;0.009719;688.67;1;30;400;1;5
11-Sep-2021;19:18:45;Griewank_d3_e6;26;0.011401;870.46;1;30;400;1;5
11-Sep-2021;19:28:53;Griewank_d3_e6;27;0.002262;607.65;1;30;400;1;5
11-Sep-2021;19:41:19;Griewank_d3_e6;28;0.025983;745.93;1;30;400;1;5
11-Sep-2021;19:55:24;Griewank_d3_e6;29;0.000373;845.32;1;30;400;1;5
11-Sep-2021;20:09:17;Griewank_d3_e6;30;0.001105;833.24;1;30;400;1;5
11-Sep-2021;20:42:13;Griewank_d5_e6;1;0.001535;1975.81;1;30;400;1;5
11-Sep-2021;21:14:20;Griewank_d5_e6;2;0.004798;1927.17;1;30;400;1;5
11-Sep-2021;21:49:56;Griewank_d5_e6;3;0.037083;2136.22;1;30;400;1;5
11-Sep-2021;22:26:23;Griewank_d5_e6;4;0.003418;2187.08;1;30;400;1;5
11-Sep-2021;23:00:36;Griewank_d5_e6;5;0.001825;2052.95;1;30;400;1;5
11-Sep-2021;23:25:12;Griewank_d5_e6;6;0.025986;1475.67;1;30;400;1;5
11-Sep-2021;23:57:14;Griewank_d5_e6;7;0.003231;1922.00;1;30;400;1;5
12-Sep-2021;00:37:34;Griewank_d5_e6;8;0.000811;2419.71;1;30;400;1;5
12-Sep-2021;01:09:51;Griewank_d5_e6;9;0.306064;1937.63;1;30;400;1;5
12-Sep-2021;01:49:32;Griewank_d5_e6;10;0.003252;2380.37;1;30;400;1;5
12-Sep-2021;02:26:47;Griewank_d5_e6;11;0.001907;2234.88;1;30;400;1;5
12-Sep-2021;03:01:13;Griewank_d5_e6;12;0.000777;2066.58;1;30;400;1;5
12-Sep-2021;03:36:12;Griewank_d5_e6;13;0.002140;2098.77;1;30;400;1;5
12-Sep-2021;04:14:40;Griewank_d5_e6;14;0.002100;2307.80;1;30;400;1;5
12-Sep-2021;04:52:45;Griewank_d5_e6;15;0.002962;2285.44;1;30;400;1;5
12-Sep-2021;05:19:09;Griewank_d5_e6;16;0.001766;1583.62;1;30;400;1;5
12-Sep-2021;06:00:08;Griewank_d5_e6;17;0.003358;2459.54;1;30;400;1;5
12-Sep-2021;06:38:54;Griewank_d5_e6;18;0.081876;2325.02;1;30;400;1;5
12-Sep-2021;07:16:58;Griewank_d5_e6;19;0.065502;2284.49;1;30;400;1;5
12-Sep-2021;07:45:54;Griewank_d5_e6;20;0.186876;1736.05;1;30;400;1;5
12-Sep-2021;08:25:37;Griewank_d5_e6;21;0.001662;2383.21;1;30;400;1;5
12-Sep-2021;09:01:05;Griewank_d5_e6;22;0.001283;2127.13;1;30;400;1;5
12-Sep-2021;09:33:29;Griewank_d5_e6;23;0.002077;1944.61;1;30;400;1;5
12-Sep-2021;10:07:12;Griewank_d5_e6;24;0.001427;2022.35;1;30;400;1;5
12-Sep-2021;10:40:24;Griewank_d5_e6;25;0.004627;1992.66;1;30;400;1;5
12-Sep-2021;11:09:51;Griewank_d5_e6;26;0.260703;1767.31;1;30;400;1;5
12-Sep-2021;11:45:19;Griewank_d5_e6;27;0.001990;2127.30;1;30;400;1;5
12-Sep-2021;12:18:56;Griewank_d5_e6;28;0.069123;2017.09;1;30;400;1;5
12-Sep-2021;12:49:05;Griewank_d5_e6;29;0.001682;1809.16;1;30;400;1;5
12-Sep-2021;13:21:15;Griewank_d5_e6;30;0.002051;1929.64;1;30;400;1;5
12-Sep-2021;14:18:05;Griewank_d8_e6;1;0.000090;3409.86;1;30;400;1;5
12-Sep-2021;15:09:52;Griewank_d8_e6;2;0.000226;3107.61;1;30;400;1;5
12-Sep-2021;16:08:17;Griewank_d8_e6;3;0.537604;3504.40;1;30;400;1;5
12-Sep-2021;16:58:56;Griewank_d8_e6;4;0.000009;3039.87;1;30;400;1;5
12-Sep-2021;17:48:27;Griewank_d8_e6;5;0.000478;2970.86;1;30;400;1;5
12-Sep-2021;18:44:02;Griewank_d8_e6;6;0.983523;3335.06;1;30;400;1;5
12-Sep-2021;19:42:31;Griewank_d8_e6;7;0.000635;3508.24;1;30;400;1;5
12-Sep-2021;20:35:36;Griewank_d8_e6;8;0.000014;3185.50;1;30;400;1;5
12-Sep-2021;21:34:08;Griewank_d8_e6;9;0.556519;3512.10;1;30;400;1;5
12-Sep-2021;22:45:09;Griewank_d8_e6;10;0.816836;4260.74;1;30;400;1;5
12-Sep-2021;23:35:41;Griewank_d8_e6;11;0.228604;3032.06;1;30;400;1;5
13-Sep-2021;00:41:09;Griewank_d8_e6;12;0.047998;3927.52;1;30;400;1;5
13-Sep-2021;01:34:41;Griewank_d8_e6;13;0.000721;3212.33;1;30;400;1;5
13-Sep-2021;02:31:40;Griewank_d8_e6;14;0.000294;3418.98;1;30;400;1;5
13-Sep-2021;03:26:08;Griewank_d8_e6;15;0.000424;3268.16;1;30;400;1;5
13-Sep-2021;04:22:20;Griewank_d8_e6;16;0.000190;3372.18;1;30;400;1;5
13-Sep-2021;05:29:14;Griewank_d8_e6;17;0.909717;4013.69;1;30;400;1;5
13-Sep-2021;06:26:37;Griewank_d8_e6;18;0.000042;3442.47;1;30;400;1;5
13-Sep-2021;07:27:05;Griewank_d8_e6;19;0.000056;3627.97;1;30;400;1;5
13-Sep-2021;08:17:23;Griewank_d8_e6;20;0.000049;3018.26;1;30;400;1;5
13-Sep-2021;09:17:56;Griewank_d8_e6;21;0.001954;3633.14;1;30;400;1;5
13-Sep-2021;10:08:32;Griewank_d8_e6;22;0.000314;3036.38;1;30;400;1;5
13-Sep-2021;10:58:39;Griewank_d8_e6;23;0.000063;3006.84;1;30;400;1;5
13-Sep-2021;11:53:40;Griewank_d8_e6;24;0.000780;3301.08;1;30;400;1;5
13-Sep-2021;12:48:57;Griewank_d8_e6;25;0.328483;3316.43;1;30;400;1;5
13-Sep-2021;13:37:26;Griewank_d8_e6;26;0.000024;2909.62;1;30;400;1;5
13-Sep-2021;14:34:35;Griewank_d8_e6;27;0.973737;3428.94;1;30;400;1;5
13-Sep-2021;15:32:17;Griewank_d8_e6;28;0.000179;3461.71;1;30;400;1;5
13-Sep-2021;16:24:47;Griewank_d8_e6;29;0.000344;3149.68;1;30;400;1;5
13-Sep-2021;17:31:05;Griewank_d8_e6;30;0.877204;3978.18;1;30;400;1;5
13-Sep-2021;17:45:23;Michalewicz_d3_e2;1;-2.623713;857.87;1;30;400;1;5
13-Sep-2021;18:00:12;Michalewicz_d3_e2;2;-2.671631;888.88;1;30;400;1;5
13-Sep-2021;18:14:42;Michalewicz_d3_e2;3;-2.527929;869.88;1;30;400;1;5
13-Sep-2021;18:29:52;Michalewicz_d3_e2;4;-2.509233;910.75;1;30;400;1;5
13-Sep-2021;18:37:25;Michalewicz_d3_e2;5;-2.401451;452.66;1;30;400;1;5
13-Sep-2021;18:52:53;Michalewicz_d3_e2;6;-2.509908;928.00;1;30;400;1;5
13-Sep-2021;19:02:13;Michalewicz_d3_e2;7;-2.554720;559.67;1;30;400;1;5
13-Sep-2021;19:09:46;Michalewicz_d3_e2;8;-2.094098;453.32;1;30;400;1;5
13-Sep-2021;19:25:18;Michalewicz_d3_e2;9;-2.619007;932.32;1;30;400;1;5
13-Sep-2021;19:40:32;Michalewicz_d3_e2;10;-2.609555;913.58;1;30;400;1;5
13-Sep-2021;19:57:24;Michalewicz_d3_e2;11;-2.674259;1011.73;1;30;400;1;5
13-Sep-2021;20:12:20;Michalewicz_d3_e2;12;-2.449420;896.77;1;30;400;1;5
13-Sep-2021;20:27:16;Michalewicz_d3_e2;13;-2.594600;895.51;1;30;400;1;5
13-Sep-2021;20:40:28;Michalewicz_d3_e2;14;-2.564066;792.28;1;30;400;1;5
13-Sep-2021;20:48:43;Michalewicz_d3_e2;15;-2.574069;494.55;1;30;400;1;5
13-Sep-2021;21:04:21;Michalewicz_d3_e2;16;-2.470537;937.94;1;30;400;1;5
13-Sep-2021;21:20:38;Michalewicz_d3_e2;17;-2.552433;977.67;1;30;400;1;5
13-Sep-2021;21:31:05;Michalewicz_d3_e2;18;-2.048689;626.21;1;30;400;1;5
13-Sep-2021;21:44:58;Michalewicz_d3_e2;19;-2.597489;833.01;1;30;400;1;5
13-Sep-2021;22:01:11;Michalewicz_d3_e2;20;-2.514090;973.90;1;30;400;1;5
13-Sep-2021;22:18:06;Michalewicz_d3_e2;21;-2.702209;1014.80;1;30;400;1;5
13-Sep-2021;22:30:59;Michalewicz_d3_e2;22;-2.520417;772.81;1;30;400;1;5
13-Sep-2021;22:46:58;Michalewicz_d3_e2;23;-2.735988;958.57;1;30;400;1;5
13-Sep-2021;23:03:17;Michalewicz_d3_e2;24;-2.575770;979.39;1;30;400;1;5
13-Sep-2021;23:15:28;Michalewicz_d3_e2;25;-2.309493;731.06;1;30;400;1;5
13-Sep-2021;23:29:15;Michalewicz_d3_e2;26;-2.566505;826.87;1;30;400;1;5
13-Sep-2021;23:46:50;Michalewicz_d3_e2;27;-2.557141;1054.51;1;30;400;1;5
14-Sep-2021;00:01:00;Michalewicz_d3_e2;28;-2.435476;850.97;1;30;400;1;5
14-Sep-2021;00:16:43;Michalewicz_d3_e2;29;-2.662816;942.22;1;30;400;1;5
14-Sep-2021;00:34:46;Michalewicz_d3_e2;30;-2.689081;1083.62;1;30;400;1;5
14-Sep-2021;01:02:31;Michalewicz_d5_e2;1;-3.146886;1664.52;1;30;400;1;5
14-Sep-2021;01:29:18;Michalewicz_d5_e2;2;-3.289031;1607.16;1;30;400;1;5
14-Sep-2021;01:54:40;Michalewicz_d5_e2;3;-2.718587;1521.56;1;30;400;1;5
14-Sep-2021;02:21:55;Michalewicz_d5_e2;4;-2.777281;1635.78;1;30;400;1;5
14-Sep-2021;02:49:31;Michalewicz_d5_e2;5;-2.873971;1655.73;1;30;400;1;5
14-Sep-2021;03:14:43;Michalewicz_d5_e2;6;-3.181751;1511.98;1;30;400;1;5
14-Sep-2021;03:42:22;Michalewicz_d5_e2;7;-3.271665;1659.05;1;30;400;1;5
14-Sep-2021;04:05:28;Michalewicz_d5_e2;8;-3.006094;1385.91;1;30;400;1;5
14-Sep-2021;04:29:36;Michalewicz_d5_e2;9;-3.455292;1447.90;1;30;400;1;5
14-Sep-2021;04:54:15;Michalewicz_d5_e2;10;-3.072861;1478.74;1;30;400;1;5
14-Sep-2021;05:21:45;Michalewicz_d5_e2;11;-2.965908;1649.72;1;30;400;1;5
14-Sep-2021;05:48:07;Michalewicz_d5_e2;12;-3.069793;1581.72;1;30;400;1;5
14-Sep-2021;06:17:31;Michalewicz_d5_e2;13;-3.298286;1764.46;1;30;400;1;5
14-Sep-2021;06:42:19;Michalewicz_d5_e2;14;-2.752491;1488.20;1;30;400;1;5
14-Sep-2021;07:10:44;Michalewicz_d5_e2;15;-3.419674;1704.78;1;30;400;1;5
14-Sep-2021;07:36:22;Michalewicz_d5_e2;16;-3.565334;1537.90;1;30;400;1;5
14-Sep-2021;08:00:56;Michalewicz_d5_e2;17;-3.441870;1474.24;1;30;400;1;5
14-Sep-2021;08:25:53;Michalewicz_d5_e2;18;-2.438343;1497.20;1;30;400;1;5
14-Sep-2021;08:51:02;Michalewicz_d5_e2;19;-3.168875;1508.32;1;30;400;1;5
14-Sep-2021;09:18:45;Michalewicz_d5_e2;20;-2.715872;1663.62;1;30;400;1;5
14-Sep-2021;09:44:17;Michalewicz_d5_e2;21;-2.772684;1531.26;1;30;400;1;5
14-Sep-2021;10:05:30;Michalewicz_d5_e2;22;-2.854835;1273.37;1;30;400;1;5
14-Sep-2021;10:29:30;Michalewicz_d5_e2;23;-3.441705;1439.97;1;30;400;1;5
14-Sep-2021;10:55:44;Michalewicz_d5_e2;24;-3.159941;1574.34;1;30;400;1;5
14-Sep-2021;11:22:05;Michalewicz_d5_e2;25;-2.687582;1580.49;1;30;400;1;5
14-Sep-2021;11:46:16;Michalewicz_d5_e2;26;-2.872505;1450.74;1;30;400;1;5
14-Sep-2021;12:07:30;Michalewicz_d5_e2;27;-2.534125;1274.88;1;30;400;1;5
14-Sep-2021;12:35:08;Michalewicz_d5_e2;28;-2.361139;1657.25;1;30;400;1;5
14-Sep-2021;12:59:05;Michalewicz_d5_e2;29;-2.888800;1436.83;1;30;400;1;5
14-Sep-2021;13:21:34;Michalewicz_d5_e2;30;-2.655128;1348.99;1;30;400;1;5
14-Sep-2021;14:33:44;Michalewicz_d8_e2;1;-3.659178;4330.06;1;30;400;1;5
14-Sep-2021;15:41:27;Michalewicz_d8_e2;2;-2.886048;4063.20;1;30;400;1;5
14-Sep-2021;16:53:02;Michalewicz_d8_e2;3;-4.214999;4295.04;1;30;400;1;5
14-Sep-2021;17:56:22;Michalewicz_d8_e2;4;-2.334663;3799.66;1;30;400;1;5
14-Sep-2021;19:03:02;Michalewicz_d8_e2;5;-2.580934;4000.07;1;30;400;1;5
14-Sep-2021;20:15:50;Michalewicz_d8_e2;6;-3.362286;4368.46;1;30;400;1;5
14-Sep-2021;21:30:18;Michalewicz_d8_e2;7;-3.068122;4467.90;1;30;400;1;5
14-Sep-2021;22:41:26;Michalewicz_d8_e2;8;-2.586397;4267.69;1;30;400;1;5
14-Sep-2021;23:58:32;Michalewicz_d8_e2;9;-2.361111;4626.51;1;30;400;1;5
15-Sep-2021;01:15:30;Michalewicz_d8_e2;10;-3.370251;4618.04;1;30;400;1;5
15-Sep-2021;02:30:55;Michalewicz_d8_e2;11;-3.881661;4524.98;1;30;400;1;5
15-Sep-2021;03:38:20;Michalewicz_d8_e2;12;-2.600110;4044.76;1;30;400;1;5
15-Sep-2021;04:55:34;Michalewicz_d8_e2;13;-3.252113;4633.84;1;30;400;1;5
15-Sep-2021;06:04:11;Michalewicz_d8_e2;14;-3.361966;4117.22;1;30;400;1;5
15-Sep-2021;07:11:36;Michalewicz_d8_e2;15;-3.085181;4044.79;1;30;400;1;5
15-Sep-2021;08:22:53;Michalewicz_d8_e2;16;-2.508883;4276.70;1;30;400;1;5
15-Sep-2021;09:32:06;Michalewicz_d8_e2;17;-3.874158;4153.65;1;30;400;1;5
15-Sep-2021;10:38:17;Michalewicz_d8_e2;18;-2.359970;3971.06;1;30;400;1;5
15-Sep-2021;11:42:59;Michalewicz_d8_e2;19;-3.383783;3881.59;1;30;400;1;5
15-Sep-2021;12:59:14;Michalewicz_d8_e2;20;-2.130755;4575.44;1;30;400;1;5
15-Sep-2021;14:09:06;Michalewicz_d8_e2;21;-3.463213;4191.28;1;30;400;1;5
15-Sep-2021;15:08:25;Michalewicz_d8_e2;22;-2.925712;3559.69;1;30;400;1;5
15-Sep-2021;16:27:43;Michalewicz_d8_e2;23;-2.620123;4757.94;1;30;400;1;5
15-Sep-2021;17:31:12;Michalewicz_d8_e2;24;-3.884455;3808.38;1;30;400;1;5
15-Sep-2021;18:33:06;Michalewicz_d8_e2;25;-2.686616;3714.59;1;30;400;1;5
15-Sep-2021;19:46:40;Michalewicz_d8_e2;26;-3.323422;4413.92;1;30;400;1;5
15-Sep-2021;20:59:27;Michalewicz_d8_e2;27;-3.315074;4366.65;1;30;400;1;5
