DATE;TIME;PROB_NAME;TRIAL_NO;BEST;ELAPSED;LF_STRATEGY;NO_TRIALS;MHFE;LF_COST;HF_COST
02-Sep-2021;02:08:52;LV_f15_MF;9;69.172524;819.14;1;30;400;1;5
02-Sep-2021;02:20:34;LV_f15_MF;10;195.762317;701.32;1;30;400;1;5
02-Sep-2021;02:33:20;LV_f15_MF;11;29.449715;766.33;1;30;400;1;5
02-Sep-2021;02:43:46;LV_f15_MF;12;657.067618;626.04;1;30;400;1;5
02-Sep-2021;02:56:13;LV_f15_MF;13;228.884738;747.02;1;30;400;1;5
02-Sep-2021;03:10:22;LV_f15_MF;14;27.786089;849.14;1;30;400;1;5
02-Sep-2021;03:21:18;LV_f15_MF;15;102.923873;655.07;1;30;400;1;5
02-Sep-2021;03:32:38;LV_f15_MF;16;153.458656;680.38;1;30;400;1;5
02-Sep-2021;03:46:05;LV_f15_MF;17;384.440268;806.72;1;30;400;1;5
02-Sep-2021;03:57:41;LV_f15_MF;18;112.706246;696.49;1;30;400;1;5
02-Sep-2021;04:10:53;LV_f15_MF;19;512.656467;791.71;1;30;400;1;5
02-Sep-2021;04:22:52;LV_f15_MF;20;35.875347;719.43;1;30;400;1;5
02-Sep-2021;04:36:14;LV_f15_MF;21;81.699968;801.50;1;30;400;1;5
02-Sep-2021;04:52:50;LV_f15_MF;22;202.567883;995.92;1;30;400;1;5
02-Sep-2021;05:06:33;LV_f15_MF;23;53.268122;822.89;1;30;400;1;5
02-Sep-2021;05:19:28;LV_f15_MF;24;155.303426;775.14;1;30;400;1;5
02-Sep-2021;05:31:21;LV_f15_MF;25;176.396543;712.67;1;30;400;1;5
02-Sep-2021;05:43:59;LV_f15_MF;26;24.627833;758.15;1;30;400;1;5
02-Sep-2021;05:56:47;LV_f15_MF;27;42.315275;767.64;1;30;400;1;5
02-Sep-2021;06:08:03;LV_f15_MF;28;259.134964;676.52;1;30;400;1;5
02-Sep-2021;06:25:04;LV_f15_MF;29;104.673560;1020.43;1;30;400;1;5
02-Sep-2021;06:39:12;LV_f15_MF;30;68.721152;847.97;1;30;400;1;5
02-Sep-2021;07:19:22;LV_f16_MF;1;101.388160;2410.17;1;30;400;1;5
02-Sep-2021;08:00:24;LV_f16_MF;2;104.796606;2461.75;1;30;400;1;5
02-Sep-2021;08:36:24;LV_f16_MF;3;38.829444;2160.13;1;30;400;1;5
02-Sep-2021;09:16:31;LV_f16_MF;4;39.318722;2407.72;1;30;400;1;5
02-Sep-2021;09:53:15;LV_f16_MF;5;46.602023;2203.38;1;30;400;1;5
02-Sep-2021;10:29:50;LV_f16_MF;6;12.499341;2195.15;1;30;400;1;5
02-Sep-2021;11:08:27;LV_f16_MF;7;40.608904;2316.62;1;30;400;1;5
02-Sep-2021;11:44:50;LV_f16_MF;8;44.013711;2183.59;1;30;400;1;5
02-Sep-2021;12:24:53;LV_f16_MF;9;47.685890;2402.80;1;30;400;1;5
02-Sep-2021;12:59:47;LV_f16_MF;10;169.961711;2093.66;1;30;400;1;5
02-Sep-2021;13:39:45;LV_f16_MF;11;29.795405;2397.97;1;30;400;1;5
02-Sep-2021;14:16:49;LV_f16_MF;12;116.673230;2224.48;1;30;400;1;5
02-Sep-2021;14:56:40;LV_f16_MF;13;60.941014;2390.65;1;30;400;1;5
02-Sep-2021;15:31:33;LV_f16_MF;14;70.501482;2093.42;1;30;400;1;5
02-Sep-2021;16:07:19;LV_f16_MF;15;34.338979;2145.65;1;30;400;1;5
02-Sep-2021;16:44:20;LV_f16_MF;16;26.674627;2220.85;1;30;400;1;5
02-Sep-2021;17:21:31;LV_f16_MF;17;83.576124;2231.41;1;30;400;1;5
02-Sep-2021;17:54:45;LV_f16_MF;18;149.037955;1993.38;1;30;400;1;5
02-Sep-2021;18:28:55;LV_f16_MF;19;15.303802;2050.63;1;30;400;1;5
02-Sep-2021;19:08:41;LV_f16_MF;20;43.870679;2386.10;1;30;400;1;5
02-Sep-2021;19:46:16;LV_f16_MF;21;30.487569;2254.28;1;30;400;1;5
02-Sep-2021;20:22:52;LV_f16_MF;22;20.548135;2196.80;1;30;400;1;5
02-Sep-2021;21:02:40;LV_f16_MF;23;151.007315;2387.32;1;30;400;1;5
02-Sep-2021;21:37:53;LV_f16_MF;24;236.758346;2113.40;1;30;400;1;5
02-Sep-2021;22:16:31;LV_f16_MF;25;35.241985;2317.85;1;30;400;1;5
02-Sep-2021;22:50:47;LV_f16_MF;26;160.563210;2056.16;1;30;400;1;5
02-Sep-2021;23:27:21;LV_f16_MF;27;161.541159;2193.25;1;30;400;1;5
03-Sep-2021;00:02:41;LV_f16_MF;28;139.546407;2120.59;1;30;400;1;5
03-Sep-2021;00:41:22;LV_f16_MF;29;38.656746;2320.73;1;30;400;1;5
03-Sep-2021;01:21:08;LV_f16_MF;30;7.923963;2386.40;1;30;400;1;5
03-Sep-2021;02:01:35;LV_f17_MF;1;-2.742697;2426.60;1;30;400;1;5
03-Sep-2021;02:38:55;LV_f17_MF;2;-2.997206;2240.21;1;30;400;1;5
03-Sep-2021;03:17:49;LV_f17_MF;3;-2.703281;2334.25;1;30;400;1;5
03-Sep-2021;03:59:34;LV_f17_MF;4;-2.712214;2504.53;1;30;400;1;5
03-Sep-2021;04:39:59;LV_f17_MF;5;-2.835871;2425.26;1;30;400;1;5
03-Sep-2021;05:21:30;LV_f17_MF;6;-2.747523;2490.83;1;30;400;1;5
03-Sep-2021;06:04:52;LV_f17_MF;7;-2.760548;2601.96;1;30;400;1;5
03-Sep-2021;06:44:20;LV_f17_MF;8;-2.754747;2367.76;1;30;400;1;5
03-Sep-2021;07:25:06;LV_f17_MF;9;-2.871042;2446.37;1;30;400;1;5
03-Sep-2021;08:06:48;LV_f17_MF;10;-2.816249;2501.31;1;30;400;1;5
03-Sep-2021;08:41:27;LV_f17_MF;11;-2.815826;2079.12;1;30;400;1;5
03-Sep-2021;09:20:02;LV_f17_MF;12;-2.748868;2315.18;1;30;400;1;5
03-Sep-2021;09:57:58;LV_f17_MF;13;-2.802114;2276.38;1;30;400;1;5
03-Sep-2021;10:37:52;LV_f17_MF;14;-2.967394;2394.23;1;30;400;1;5
03-Sep-2021;11:13:43;LV_f17_MF;15;-2.870680;2150.02;1;30;400;1;5
03-Sep-2021;11:50:15;LV_f17_MF;16;-2.839016;2192.07;1;30;400;1;5
03-Sep-2021;12:31:03;LV_f17_MF;17;-2.973467;2448.71;1;30;400;1;5
03-Sep-2021;13:10:26;LV_f17_MF;18;-2.864858;2362.60;1;30;400;1;5
03-Sep-2021;13:48:37;LV_f17_MF;19;-2.945734;2291.16;1;30;400;1;5
03-Sep-2021;14:26:56;LV_f17_MF;20;-2.759555;2298.58;1;30;400;1;5
03-Sep-2021;15:03:47;LV_f17_MF;21;-3.016137;2211.10;1;30;400;1;5
03-Sep-2021;15:40:56;LV_f17_MF;22;-2.806811;2229.61;1;30;400;1;5
03-Sep-2021;16:17:30;LV_f17_MF;23;-2.948835;2193.63;1;30;400;1;5
03-Sep-2021;16:52:23;LV_f17_MF;24;-2.833665;2092.77;1;30;400;1;5
03-Sep-2021;17:27:14;LV_f17_MF;25;-2.629653;2091.41;1;30;400;1;5
03-Sep-2021;18:05:58;LV_f17_MF;26;-2.747276;2323.90;1;30;400;1;5
03-Sep-2021;18:40:35;LV_f17_MF;27;-2.724280;2077.12;1;30;400;1;5
03-Sep-2021;19:20:02;LV_f17_MF;28;-2.814095;2366.52;1;30;400;1;5
03-Sep-2021;19:58:02;LV_f17_MF;29;-2.792924;2280.63;1;30;400;1;5
03-Sep-2021;20:34:08;LV_f17_MF;30;-2.835445;2165.76;1;30;400;1;5
