DATE;TIME;PROB_NAME;TRIAL_NO;BEST;ELAPSED;NO_TRIALS;MLFE;LF_COST;HF_COST;K;n_0;PROP_HF
29-Sep-2021;19:41:33;Michalewicz_d8_e2;9;-3.149628;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:33;Michalewicz_d8_e2;10;-3.396625;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:34;Michalewicz_d8_e2;11;-4.005440;0.10;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:34;Michalewicz_d8_e2;12;-3.005609;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:34;Michalewicz_d8_e2;13;-4.554226;0.10;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:34;Michalewicz_d8_e2;14;-3.253788;0.10;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:34;Michalewicz_d8_e2;15;-3.421481;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:34;Michalewicz_d8_e2;16;-3.389278;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:34;Michalewicz_d8_e2;17;-3.399558;0.10;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:34;Michalewicz_d8_e2;18;-2.721041;0.10;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:34;Michalewicz_d8_e2;19;-3.492954;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:34;Michalewicz_d8_e2;20;-2.761349;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:35;Michalewicz_d8_e2;21;-3.172877;0.10;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:35;Michalewicz_d8_e2;22;-3.825445;0.10;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:35;Michalewicz_d8_e2;23;-3.084391;0.10;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:35;Michalewicz_d8_e2;24;-3.561330;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:35;Michalewicz_d8_e2;25;-3.946289;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:35;Michalewicz_d8_e2;26;-2.865516;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:35;Michalewicz_d8_e2;27;-3.144009;0.10;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:35;Michalewicz_d8_e2;28;-2.736571;0.10;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:35;Michalewicz_d8_e2;29;-2.997891;0.10;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:35;Michalewicz_d8_e2;30;-3.522372;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:36;Michalewicz_d3_e6;1;-1.782542;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:36;Michalewicz_d3_e6;2;-1.735653;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:36;Michalewicz_d3_e6;3;-1.536266;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:36;Michalewicz_d3_e6;4;-2.393246;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:36;Michalewicz_d3_e6;5;-1.745581;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:36;Michalewicz_d3_e6;6;-1.903190;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:36;Michalewicz_d3_e6;7;-1.622343;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:36;Michalewicz_d3_e6;8;-2.465731;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:36;Michalewicz_d3_e6;9;-1.886840;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:36;Michalewicz_d3_e6;10;-2.297963;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:36;Michalewicz_d3_e6;11;-1.800057;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:36;Michalewicz_d3_e6;12;-2.039753;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:36;Michalewicz_d3_e6;13;-1.235146;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:37;Michalewicz_d3_e6;14;-1.618747;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:37;Michalewicz_d3_e6;15;-1.834233;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:37;Michalewicz_d3_e6;16;-2.042381;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:37;Michalewicz_d3_e6;17;-1.613492;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:37;Michalewicz_d3_e6;18;-1.724331;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:37;Michalewicz_d3_e6;19;-1.808619;0.13;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:37;Michalewicz_d3_e6;20;-1.774028;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:37;Michalewicz_d3_e6;21;-1.781086;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:37;Michalewicz_d3_e6;22;-1.611988;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:37;Michalewicz_d3_e6;23;-1.964311;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:37;Michalewicz_d3_e6;24;-2.411405;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:38;Michalewicz_d3_e6;25;-1.853714;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:38;Michalewicz_d3_e6;26;-2.461163;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:38;Michalewicz_d3_e6;27;-2.042955;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:38;Michalewicz_d3_e6;28;-1.628527;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:38;Michalewicz_d3_e6;29;-1.992361;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:38;Michalewicz_d3_e6;30;-1.932202;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:38;Michalewicz_d5_e6;1;-2.627204;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:38;Michalewicz_d5_e6;2;-2.051949;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:38;Michalewicz_d5_e6;3;-1.942924;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:38;Michalewicz_d5_e6;4;-2.431456;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:38;Michalewicz_d5_e6;5;-2.464764;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:38;Michalewicz_d5_e6;6;-2.293386;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:39;Michalewicz_d5_e6;7;-2.868309;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:39;Michalewicz_d5_e6;8;-2.586777;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:39;Michalewicz_d5_e6;9;-2.201870;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:39;Michalewicz_d5_e6;10;-2.354326;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:39;Michalewicz_d5_e6;11;-3.144151;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:39;Michalewicz_d5_e6;12;-3.118678;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:39;Michalewicz_d5_e6;13;-2.539070;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:39;Michalewicz_d5_e6;14;-2.352757;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:39;Michalewicz_d5_e6;15;-2.577688;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:39;Michalewicz_d5_e6;16;-2.249020;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:39;Michalewicz_d5_e6;17;-2.306375;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:39;Michalewicz_d5_e6;18;-2.566425;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:40;Michalewicz_d5_e6;19;-3.298024;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:40;Michalewicz_d5_e6;20;-2.884419;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:40;Michalewicz_d5_e6;21;-2.203418;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:40;Michalewicz_d5_e6;22;-2.900188;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:40;Michalewicz_d5_e6;23;-1.979597;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:40;Michalewicz_d5_e6;24;-2.598983;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:40;Michalewicz_d5_e6;25;-2.535587;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:40;Michalewicz_d5_e6;26;-2.836003;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:40;Michalewicz_d5_e6;27;-2.646478;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:40;Michalewicz_d5_e6;28;-2.588623;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:40;Michalewicz_d5_e6;29;-2.631021;0.08;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:41;Michalewicz_d5_e6;30;-2.360637;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:41;Michalewicz_d8_e6;1;-2.675042;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:41;Michalewicz_d8_e6;2;-3.084491;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:41;Michalewicz_d8_e6;3;-3.123374;0.10;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:41;Michalewicz_d8_e6;4;-3.356651;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:41;Michalewicz_d8_e6;5;-3.372168;0.10;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:41;Michalewicz_d8_e6;6;-3.549652;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:41;Michalewicz_d8_e6;7;-2.980766;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:41;Michalewicz_d8_e6;8;-2.704141;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:41;Michalewicz_d8_e6;9;-3.402352;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:41;Michalewicz_d8_e6;10;-3.962721;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:42;Michalewicz_d8_e6;11;-3.640862;0.10;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:42;Michalewicz_d8_e6;12;-3.105842;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:42;Michalewicz_d8_e6;13;-3.813410;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:42;Michalewicz_d8_e6;14;-3.694832;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:42;Michalewicz_d8_e6;15;-2.986951;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:42;Michalewicz_d8_e6;16;-3.389278;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:42;Michalewicz_d8_e6;17;-2.661215;0.10;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:42;Michalewicz_d8_e6;18;-2.605688;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:42;Michalewicz_d8_e6;19;-2.650883;0.10;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:42;Michalewicz_d8_e6;20;-3.024809;0.10;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:43;Michalewicz_d8_e6;21;-2.529018;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:43;Michalewicz_d8_e6;22;-3.139766;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:43;Michalewicz_d8_e6;23;-3.177886;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:43;Michalewicz_d8_e6;24;-2.628049;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:43;Michalewicz_d8_e6;25;-3.610442;0.10;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:43;Michalewicz_d8_e6;26;-3.403907;0.10;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:43;Michalewicz_d8_e6;27;-3.301931;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:43;Michalewicz_d8_e6;28;-3.322838;0.10;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:43;Michalewicz_d8_e6;29;-3.116219;0.09;30;2000;1;5;10;3;0.250000
29-Sep-2021;19:41:43;Michalewicz_d8_e6;30;-3.000595;0.15;30;2000;1;5;10;3;0.250000
